"","ARAP1","SMAP2","CLSTN1","STXBP1","UBQLN2","CALHM2","OLFM1","ATAD1","GABRG2","GPSM1","GRIN2A","ERGIC1","NPNT","KCNA4","FOXJ3","SNAP25","ENO2","PTPRT","SLC8A2","BSCL2","LPAR1","BSN","THY1","FLJ41941","MYH10","AP3B2","ATAD2B","PLK3","BRSK2","TMOD3","RFPL1","SLC25A10","LRRC7","ASNS","AEN","C17orf47","FBXO42","HECW1","GNG3","PACSIN1","TRIM63","ZBTB4","MBNL2","PIN1","VSTM2A","AKT1","SLC39A7","RUNX2","CLEC18C","MIR639","SERP2","BMP3","PRICKLE2","LMO3","OTUD7B","RPRML","ZNF837","NRG3","CRYBA2","ST8SIA3","PNMA3","PPP1R3F","MEF2C","ERMN","PLP1","FOXO6","FRMPD4","PRR20D","FAM26E","SYT3","SH3KBP1","GRIP2","ALAD","CLDND1","BAHD1","SLC35A5","TXN2","MDK","OPCML","RANBP3L","TMEM132B","RD3","S1PR5","CRIP3","TBXA2R","SCN8A","KCNQ3","TNKS2","EOMES","BTD","VTI1A","KLK10","CPSF4L","IPW","EGOT","B4GALT2","FLVCR1","ZNF580","GABARAP","FAM131A","SLC43A1","PRPSAP2","EPX","TPM3","CNTNAP1","CACNA2D1","GLYATL1","CXCR3","UBN1","SNHG12","PAIP2B","RRP1","MAST2","ATXN7L3","BUB1B","TP53BP2","BOLA2B","FOXE3","PIGV","USP20","KIFC3","EXOSC8","TMEM81","ELAVL1","FGF6","SSX3","BLMH","NMI","LTK","DGAT2","THRA","FDXR","LRRC6","PRR3","CAMK2B"
"GSM3895989",0.0832807556695951,1.13162927630918,1.15969456985826,0.495108102130907,0.0837179412314461,-1.88322568212606,1.25579497968099,0.741513292220171,-0.228038021774658,-0.0655337041446472,0.800062102397579,-0.67289804899788,0.0942962648504329,-0.0386032344528779,0.245371049476842,0.601547051043645,0.326448534964157,-0.541509933980679,0.934765955161198,0.523468765099683,-0.482571476438962,0.408584573022305,0.154091201459869,-1.10336275183071,-0.328222261039978,1.06677419451156,0.662052881028768,-0.100413572141026,-0.732676333703736,-0.963859153843679,-0.066453825808891,-0.199207935717723,0.0891432882508483,-0.134327059960952,0.612939918467521,-0.545125258375182,-0.470494076658577,-0.384911871811225,0.168668671169418,0.530782069772829,-0.847469429511183,0.603913648173394,-0.816244020463067,0.690498559058711,1.72114474177012,0.99699327329912,-0.44526543233166,0.283101304036117,-1.10781186284259,-1.08091184397611,-0.337540903623428,-0.340006782765007,0.41075458415439,0.0996560403003001,-0.2090126468081,0.786305531793327,-0.628807938368297,-0.101029936242432,-0.605618641967212,-0.147695877954361,0.411008018867591,0.310666104955134,-0.304363268838633,-1.02786901757739,-0.596873672964698,-1.49182424462009,0.064597710486135,-2.24748992150721,0.975339419101923,0.529820130340454,0.413429519822828,-1.30649041797289,0.893874646312591,-0.855048818006434,-0.251759648865759,-0.303052545647021,-0.926921446069192,0.732832916056436,-0.257988432787707,1.27478156211601,0.957417913531528,-0.936044632028982,-1.39975351484977,0.714202779505746,-0.509175731992128,-0.76060819608738,0.143229860238389,-0.726514691322348,0.51273543967578,-1.08315097353703,-0.0461676129915312,-0.163685328742895,-0.493190270032653,-0.23408309084001,0.424031272046856,-0.152560312542542,0.754984259794916,-0.577985988112421,-0.166018107681261,0.484492223801613,-0.458968594023199,-0.597134691595397,-0.362599149535894,-0.0449103469489792,0.332893883370707,0.161092260222321,-0.191125443650543,-0.403048497673302,-0.274084955000018,-0.382381564754561,-0.157293355399412,0.223774520570358,0.073584286401743,1.58070463448389,-0.57474727797799,0.89394537268662,0.405121211745537,-0.497779796915867,-0.421054556909242,-0.887886860951335,-0.692807550948086,-0.414896060549903,-2.02750007155522,-0.463905524203431,0.666121751614586,-0.725581243843865,-1.10096254438792,-0.629988481919213,-0.100546465868871,-0.761010339291545,2.4419912721843,-1.95545946515848,-1.18411487927027,-0.902962592386121,0.872032863919815
"GSM3895990",0.144856774044901,0.940888592785471,2.77544549734524,1.21126035512826,0.514107256906967,-1.04809398385684,0.844999041674401,1.22466519786667,0.602966175767312,-1.43901473241815,1.96139266957928,-0.940054528063468,0.312993695025382,0.691918390211374,-0.0436897507468543,0.836122426369437,0.836099125384683,0.736121479988516,0.882628492225883,0.0574861840408688,-0.0242149217172506,0.745689181405139,0.932383454561606,0.208957024024411,0.422230361581951,2.07612954538631,0.0267761492687621,-0.63732756067456,-1.2596044599618,-0.949415906899588,-0.283549032279501,-0.934348554598941,0.519591282370595,0.69700003393898,-0.317920703486648,0.306525003415057,-0.141853209677549,0.331194515450061,-0.0743169656074431,0.538061015153245,-0.192704181282805,1.52068538480909,0.135488563166572,0.514497302442148,0.58033860986502,-1.0833946810692,-0.312857609939262,-0.453792837453641,-0.19005760376333,-0.266614215430652,-0.171579378616814,-0.781250167872614,0.701306510543616,0.896324448423603,0.0594606836077098,-0.431522241819611,-0.976882155168117,0.136319484744162,-0.35956480779756,0.566593142325022,-0.381920187291959,1.13094889967834,0.0163080349643246,-0.192632057530529,0.810867692010607,-0.81936200538386,0.587711134317069,-1.09719487100975,-0.411535763587348,0.80663715332494,1.44308000207522,-0.232045868704167,2.23889494831153,0.286345392999029,-0.188366852860283,-0.64319424257829,-0.769368866898944,0.758628238968333,0.396593388050395,0.400683482538154,-0.109002095033997,-0.571793710248756,-0.202083873963901,-0.210303402513699,-0.211562793033823,-0.0971853755367645,1.15791462006892,0.489261020168159,-0.572404405327982,-0.128587552534262,-1.54250323774244,-0.397816898359643,0.87407809402398,-0.421015545574278,-0.815293426275958,-0.905211358948552,0.456264924015648,0.477597141797602,-0.645484871133843,0.201927066627857,-0.153483502596521,-0.83233681439943,-0.713454834465879,-0.862553033395322,0.813391694058946,0.874327151479547,0.208439923159374,0.164003395096182,-1.87523537359396,-0.54276925634333,-0.650719978089113,-0.79142212213756,-1.48524687483077,0.643911197218501,0.0781754348273922,-0.650465107671744,0.504291724413838,-0.527148070919021,-1.21872912420006,-0.136568756507823,0.652150567583812,-0.817966161674184,-0.695319469213343,-0.514044033426604,0.396327659669091,-0.217842207570514,-1.52479258786236,-0.548924978946945,0.185805086554361,-0.447731880846885,2.85158367102857,-0.578972153596358,0.74626133505985,-1.08803733413376,1.76841083740699
"GSM3895991",-1.07112632689032,0.769931440349838,1.17875300068253,0.8553766323637,0.823868446206547,-0.76542540969197,0.864582952886602,0.604140711733545,0.814815007363359,-1.14591434331872,1.13299764019274,-1.07381134660059,-0.197528538089087,0.666335097176164,0.451438167424306,0.73870452119934,0.797995802472713,0.506929864157074,0.624057445472695,0.467209763699282,-0.164430102166509,0.253392890267165,0.676867620456732,-0.52560495939004,0.41318490582284,1.31260020222298,-0.298129402313569,-0.840015608268036,-0.961400545912614,-0.664855029744731,0.133658795707761,-0.449524584075917,0.590034774551001,0.608366486339,-0.707888956125376,-0.636740502787254,-0.540005474350308,0.273373298610201,-0.0264171391980613,0.10722126709524,-0.268270527373282,-0.403398543308725,0.312678597925789,1.16876146603236,1.32709194332031,-0.0556136424510346,-0.369246959520771,-0.254830881590276,-0.459498641736981,0.389483979839782,0.4017640857995,-0.41789657707908,-0.0781535567032339,0.475597817002224,-0.189359520416105,0.387250520354213,-0.437282809986265,-0.0675664944870336,-1.07004367233065,0.146098702493475,0.246403686508134,0.708677711548742,0.400623506762012,0.310165780881042,0.473463771989199,0.185404893014902,0.990349718297779,0.019450551166948,0.634004544349154,0.887997310619844,1.14593389661026,0.360967574095974,-0.0614935316488517,0.360840387846317,0.196705967799078,1.26217652395662,-0.0414718248033525,0.48779794920864,0.465245786656928,-0.0451161028126102,0.681279979342685,-0.764848000701978,-0.199046257159596,0.118320672007101,-0.272747992597965,0.250817007329238,0.765771903921509,0.244818635462046,-1.00136914764978,0.514883783844106,0.573541850017203,-0.0795998815073176,0.0298700204970955,-0.25217994204132,-0.776949720330688,-1.0189242058102,-0.0200382419379017,-0.180851612482324,-0.499437899919349,-0.058524676224682,-1.12741708853246,0.241781103428631,0.00535387246328167,-0.411437023579844,0.582723188037319,0.878236684984448,0.612813138486889,-0.869590432475735,-0.348868574944537,0.296166232948485,0.258590688628706,0.161473227778137,0.0467188542578523,1.34487956973174,0.396959514958371,-0.0456108643308713,-0.845739938979166,-0.927622102285003,-0.660900955338335,1.00557278160939,0.604391152024466,-0.345694779937475,0.99091914828225,-0.503600707285961,-0.761436457620448,-0.425342237380353,-0.861881496351251,-0.842696952015641,0.383749963213639,-0.225340353971324,1.33233598909428,-0.343731283191095,-0.218104998185369,-0.755531596068658,0.77826465063429
"GSM3895992",-0.296614631746287,0.941427607895829,0.340712655288932,0.288814165838482,0.246692830546777,-0.812856635600466,0.749145603706847,0.162736831387868,0.0626358975272594,-1.72171561731203,0.0845349523967079,-1.15344716363229,-1.17734064917355,-1.15639163075029,0.0358003199273407,0.725997926682743,-0.0191077243919826,-0.584187488650778,-0.0474113397343233,0.177016303175991,0.500853765150652,-0.38057908539303,-0.416259518221726,-0.477078569847917,-0.960770255835248,0.90271648087762,-0.548446947358723,-0.261702179763154,-1.02174123096507,-1.76021372604969,-0.672853512355451,-0.244734534974264,-0.601269846979848,-0.391736521297518,-0.603700272942758,-1.09454544220561,-0.604709182512458,-0.408014447894899,-0.4374520473212,0.523068636391324,0.00971136556228475,0.844903251285368,-0.356842538287421,0.284819188756637,0.742965426739883,1.12785615933412,-0.745973257545263,0.0322332165000883,-0.616443350411752,-0.320454505788685,-0.0766046782012479,0.372890259841745,-1.14853447722811,-0.122554362214839,-1.17743920463076,0.518799389168899,-0.570302896460256,-0.503816333283083,-0.492559945376369,-0.324201715326194,0.861602503453876,0.225366114745189,-0.512183928785473,1.19430961545025,1.24334508732994,-1.3861556041648,-0.545170234401966,0.333922264571441,-0.630307968962902,0.805657432819605,1.01692879618367,-0.261361931508113,0.747746252485522,1.38772849945877,-0.708581505891053,0.0690052937003777,-1.02802053783678,1.39048939436135,-0.630416116045868,-0.634028414483786,0.436877952080211,0.00194297179266656,0.867318092960288,-1.10339143239124,0.240530048860164,-1.11412247457112,0.657667143139326,-0.337861506286403,-0.0934127086636387,-0.946869687149691,-0.0243422427418606,0.17628232917568,-0.379097979949826,-0.0128557654499495,0.0724688172890943,-0.559244949810924,-0.970638683668488,0.553032248368401,0.160091507464721,-0.929846051276076,-1.01063313922031,0.0910911091190014,-0.531889535812592,-0.0763506243457744,0.0115783007177989,-0.670456590601053,0.296033710090854,0.266538196830939,-0.935072084873985,-0.600443168918834,-0.657749118120542,-0.0635342655669928,-1.02710340340819,1.40848579814999,-0.517185270433254,0.250747921845401,-1.23016521807005,-0.437576930875521,-0.668078108934123,-0.590747742070261,0.305191380930581,0.0945680538958669,-1.02456738799575,-0.812002364445597,-0.153192069716428,-0.654152047848021,0.840010970227778,0.170416197448174,-0.783962915253847,-0.295446185966833,1.68965899481925,-0.633910496316948,-0.995842788003089,-1.05687601087786,-0.395556609858216
"GSM3895993",-0.52003891198907,0.868094418636321,1.03268351936819,1.13090538135562,1.30216434103965,0.534176607180142,0.822048192339281,0.746915594897897,1.22817951741153,-0.943077135319972,0.850652116021744,-0.875009177305635,-0.330524606763602,1.72277991918404,0.393272034517475,0.76079676221319,0.916037383132117,0.826628666429173,1.05638250093049,0.257874090156379,-0.627583870499584,0.535817309411874,0.987144666263718,-0.782702194673827,0.598255931268163,1.35050170525504,-1.25987097948149,-1.44843176172056,-0.828680246059802,-0.284806810645942,-0.270642866313513,-0.650239682947017,1.57017500749818,0.549470573074303,-0.393538646193384,-0.707730130718001,-1.21145470983973,1.46756344124552,0.560779133517896,0.58934049206861,-0.820396740111612,0.652525153388195,0.454465953729152,1.54578026090735,1.17097513549782,-0.875655557292066,-0.837724171518901,-0.230611921439998,-0.468144443464981,-0.170899843684706,0.873346317697538,-1.18080729017143,0.599194159080278,1.53861951241518,-0.446785284929168,0.0353768867782587,-0.413333943438914,0.0587256065917498,-0.663957226987144,0.505669384775924,0.233137228994611,0.944340860636363,1.49868591316944,-0.654462157702048,-0.548132187785707,-0.302805486179152,2.1628508535968,0.0509625886560878,0.273691288412658,0.761718583335125,0.844247463556099,-1.27118563786021,-0.635347737749274,-1.00803530850372,0.363545905669124,0.256175487214669,-0.780482836481082,-0.262135780453028,0.950801716266202,-0.377090229667005,0.737321300688892,-0.305619687041112,-0.785537256918555,-0.194624095804116,-0.709929599391987,1.43590225292036,0.526938535935194,-0.157113615908028,-0.526878374398398,-0.680639097673824,-0.884552299695509,-0.103564300746729,-0.756288543853717,-0.0625717845330634,0.0714289037657851,-0.470011918662359,-1.0947210973167,-0.0234825500905498,0.168480759351265,0.72883391392904,-2.05319469849459,0.394951217311594,-0.0234598405979558,-0.0194004831060533,1.17111821764781,1.20468912439184,0.608296928677915,-1.97438505397492,-0.839522265536613,-0.0249060648827402,0.257773696853907,-0.0216957041343018,0.616330784342173,0.668247956242146,-0.474201915028148,-0.708245121453018,0.293817955280404,0.197942327679885,0.238861711742741,0.086148505983113,-1.06414462567913,-0.549969390249031,-0.638393020325374,0.50639576634637,-1.03226476447683,-0.811380696754129,-0.710661552355034,-0.0972096227166034,-0.988964733722528,-1.61484038179783,0.20251548034661,-1.0987465996647,-0.00127973762068265,-0.658617832594925,0.588833161869544
"GSM3895994",-1.5848120729557,0.753629030610825,0.529058488736874,0.533086233426723,0.655770253888058,0.292731725821593,0.597024362194608,1.59628821971483,1.52456857262586,-0.275169659688974,0.851665410710157,-0.216212582442082,-1.53341439857641,1.22371040737299,0.608681627788231,0.725997926682743,0.218846746574241,0.437173891042274,0.181746581230531,0.647636249281417,-1.35387088033769,0.653248231727336,-0.573726937817274,-0.187088459560423,0.941611315807178,-0.6888353788601,-1.02373219134829,-0.853998063067922,0.383767584114852,1.54408003889021,-1.87368622921253,-0.364473732322048,1.33149987712135,0.896571925978903,-0.0999235177705709,-0.291637384702645,-0.174324589229812,1.36740927429342,1.2128180443654,0.628952917280897,-0.404780580987303,-0.292860972400757,1.84446255914554,-0.569176428103846,0.160813060003997,-1.81850684811078,-0.263290360415269,-0.753436435607964,-1.27355770365323,-1.5622046149169,0.344745772629837,-1.26575813407459,1.31657310184639,1.0784553574302,-1.39636943802858,1.11331530237915,-0.676167152189767,0.963342029627696,0.5889791765613,0.527427723646978,0.743592414006768,0.225366114745189,1.70877798286417,-1.16926635915068,-1.15248458282411,-0.635348021910176,0.65140969164711,-0.516767928242287,-1.88299341747326,-1.36182598125875,0.287859356743572,1.11665458210372,-0.948292521955411,-0.967006158285792,-1.48420293897095,-0.0313472038915379,-0.0640309875504615,-0.913822869857344,0.237545679464878,-1.16584097567632,0.719187077092189,-1.53331344157412,-0.983820823968581,-1.81941444840939,-1.42266965045933,1.15448505246483,0.251627851936381,-0.849099016170449,-1.22355965196188,-1.06901131528549,0.361821701267197,-0.87022745044939,0.750011595273646,1.26437011520401,-0.131674083929226,-0.620307411970717,-0.0897388881925225,-0.402092029155374,-0.34776888203882,1.55674977877128,-0.605140401562096,0.847742540736262,-1.82260144156008,-0.242169166529432,-0.582758807919808,2.53292733130572,-1.11339934465455,-0.990705885061777,0.988776198522167,0.0461065213516082,-0.163323620585014,0.121860159218136,-0.174106371334145,-1.57332400636156,0.782530046162378,-0.125994926814993,-1.50246860334736,-0.482571596515965,-1.24904805402638,-1.81708770935926,-1.63235601009472,-0.278132047354617,-1.06004521104255,0.718796700596907,-0.176386652127103,-1.32115775859428,0.0335751567272464,-0.263863224353967,-1.75828935451679,-1.09412033505854,-1.0051199697904,-1.82026992499789,-0.0326359674841179,0.280841990039343,-1.14638756679223
"GSM3895995",0.0186912710043622,-1.44000196889739,-0.820975928208011,-0.858496607601789,-1.07596879875188,-0.0721708626548118,-0.125755970983042,-0.159800358208805,-1.47883526514513,-0.998383431647248,-1.34329355695295,-0.136963283919355,-0.231745324009057,-1.01557908176331,-1.24489145257379,-1.21711922286731,-1.48914419946205,-0.960399388468984,-0.67182678688925,-1.09773624255351,0.0307991797491897,-1.13589959149251,-0.743859894473706,-0.113241230786228,-1.62870510179261,-0.57678450545837,-0.797490399086128,0.062862364917138,-0.0743360584581412,0.480265341227647,-0.400983983199357,-0.701301867261556,-1.0494391449426,-2.21318002694469,-0.350565320101794,-1.34802407993305,-0.0537017215124789,0.0895417332072733,-0.66850670105266,-0.801935081730159,-1.33366423190792,-0.752631455949691,-0.511979179890098,0.457685141459893,-0.629379535771554,0.517953363491576,-1.05396792507027,0.660036966639471,-0.154472473238368,-1.12541217924061,-0.446385239788832,-1.78336247922379,-0.800521346651458,-0.802269078783729,-0.472062307094593,-1.81410128998046,-1.01204625683277,0.270917081533607,-0.854012930500328,-2.01605873092827,-1.43559041817325,-0.609474445658091,-1.64766836282116,0.0118808429476625,-0.302351459243968,-1.49139709738902,-1.63657732058792,-1.27819636172178,0.531682608690493,0.0456076774500481,0.397194790328969,-1.25960252290802,0.827383499317478,-0.374478399289822,-0.558521648715056,0.00817006843923408,0.495750302963602,1.77695948440565,-1.67705448255178,1.06680682968004,-0.416477404381907,0.45792866680174,-0.621598075507653,-1.09833417878581,-1.42814882235049,-0.915144539313672,-1.02095550114529,-1.12832936591811,-1.24915318635765,-0.715306469100728,1.08524109218137,1.51274923059433,-0.285926608771046,-1.69399247405844,-1.42114302742357,-1.23497847706814,-0.716310622384381,-0.680938474462556,0.123857116451275,-2.24748882914717,-0.824721629732776,0.618852787276114,-0.985010207219599,0.440081889296447,-0.72871342414725,-1.09014258226021,-0.383810363803382,-0.244250066442229,-1.31588975961112,-1.18971492340588,-1.51901280314011,-1.65896342244647,-1.07445541625464,-0.0454988823525057,-1.10180221009344,1.69675508551947,-1.63282922597276,0.954701143247514,-0.179519889949846,-1.19984729880872,1.29962648339298,-0.886088678462717,-1.25245373987477,-1.96514736051192,-1.97437477307993,0.317303136842258,0.119791068890096,1.46562759099397,-0.524999417905492,-2.22703032421671,0.731357426054033,-0.867921387804864,-0.186044925502718,-1.17326997403242,-1.27714224208291
"GSM3895996",-0.624971780969783,0.439280704952152,0.682139806226444,0.911324709844125,0.80935621337112,-0.151462797675082,0.548739213356948,0.507041547042662,0.702444425576656,-0.635484228826706,0.234388376945243,-0.739489589836307,-0.261719544775767,0.411385950642412,0.697629174546131,0.773923792216304,0.639363261239962,0.574894410545704,1.03281032868909,-0.119157603829207,0.204105687492598,0.253392890267165,0.73158145353429,-0.660501804912482,0.203710342040375,1.08505967631608,-0.121328282301744,-0.43723467847906,-0.810765390316545,-0.396435274975254,-0.201142710222313,-0.885968073974893,0.446330610800827,0.337259864793359,-0.934772746181386,-0.511861250575013,-1.28380341773332,0.0189110895344342,-0.465759391516577,-0.129431128907064,-1.39357936172608,-0.532771128065512,0.369254100140712,0.577632848341895,0.570167600493136,-0.40274284577061,-0.418294969291741,0.0165312985336407,0.0742170799627454,-0.0468494974200497,-0.102485447632308,-0.892149876609197,0.118171426639379,0.151000131895242,-0.513740396438563,0.253390271541892,-0.52979960326673,-0.485541537905254,-1.32542466295328,0.00474933044769069,0.0648974156941459,0.36734889955149,0.585741606627504,1.06656951814459,1.34196544272708,-0.248284731235758,1.05075206277889,-0.58858984013038,-0.233137344058466,0.787239169710797,0.0255694162204891,-0.0259599376947226,0.276544166864614,0.710774927194382,-0.199310771623317,0.232454981559627,-0.41491263369825,0.130182611020967,0.286462093940339,-0.428214815634461,-0.132594346262843,-0.479493391507579,0.83198770774053,-0.315362292660455,0.469129550489828,0.546874486719014,-0.0289074576586716,-0.721763397617599,-0.386811237472793,0.124903372493459,-0.410173689669384,-0.382251365148164,-0.670757334236879,-0.345386197802294,-0.856002995323518,-0.384517848855833,-0.629744768168231,-0.616313135833571,-0.889707629357184,-0.221135679519035,-0.919425995212148,0.389776587022318,-0.187727785459465,-0.587195669819308,0.623956299856563,-0.069551501315739,-0.245327644402051,1.02923720984986,-0.987705422447806,0.468274871805452,-0.937396358660331,0.0407489607206433,-0.479530108013713,0.80261667748,-0.518138219874523,-0.65509653810586,-0.182857036581538,0.312039562850003,-0.423937613193535,-0.866833243803456,-1.20512367657344,0.656885577930498,-1.45048150222676,0.255146704441851,0.0778685299047249,-0.637852329785797,0.037174110072636,0.295849269204026,0.543785023521586,-0.154234610332503,0.302394394364494,0.11458884452936,0.134006627378172,-0.529457265584835,-0.00849072175148972
"GSM3895997",-0.597946116620006,1.01330021472444,0.938175128801303,1.12293670690789,1.37682350921236,-0.618281094166356,0.839678369019775,0.795832694478488,1.00709981947391,-0.79895723845439,0.825261697091067,-0.0640210663821961,-0.366487957640701,1.2642049726821,0.653607678817605,0.636363222917201,0.85648623249988,0.767724547946847,1.01235397340302,0.557232482787532,-0.814308207994215,0.638769430360508,0.641857937949415,0.125011898986695,0.9587295671596,0.769909804643598,-0.0279152222251703,-0.0550783625735864,-0.610440380367142,-0.627361058442334,-0.159747767212297,-0.902171976180437,0.862654667339827,0.58172894227768,-0.201480057630757,0.0118673156648752,-0.23685872536555,0.29275836349431,0.406930399864102,0.173243737148637,-0.496880970832717,-0.509943818047292,0.791470952338773,1.16262072075481,0.498960175040524,-0.924154147447168,-0.345968250210033,-0.331062735646387,-0.177774552454806,-0.879761233478249,0.631044120903019,-0.217572291090791,0.740124731716261,1.73490415886129,-0.588832679261433,0.220250761856815,-0.646622903579538,-0.122251993549284,0.562991170666913,0.852500947968465,0.253983562728847,0.690310638870901,1.48804404462643,-0.360480992979242,-0.158092289068683,-0.587367581843084,1.06847269258828,-1.10788482366978,-0.237061014167638,0.375555806087962,-0.619607893625407,-0.993901219229765,-0.565211405676264,-0.498569405025672,-1.64924874134364,0.983807509762247,-0.967699580770651,-0.336358146549543,0.807030749896151,-0.412214442538928,0.737321300688892,-0.382186686880015,-0.338088615624655,-1.70438197237202,0.00107186898504807,1.24872289445509,0.888642991142397,-0.198413331349484,-0.313645501017619,-0.78125460456481,-0.176457541939762,-0.422221380367681,-0.462148379898472,0.207557873645319,-0.0261211946276434,-0.380575355373517,0.244271340291431,-1.23026273890144,-0.027546008298276,0.59901754650548,0.152991048690528,0.649003179117522,0.250840042073003,-0.467674175759564,0.880812744541581,0.972220065156394,-0.0291044896535689,-0.826725209656317,-0.540799042967975,-0.269162760294944,-0.112161707498678,0.1935927798024,0.72194563302809,-0.0950090892816422,-0.0747878076956485,-1.20797607102923,-0.159639489337809,-0.635506513328611,-0.658562134676687,-1.3592103833262,-0.393125580163497,-0.976525767783037,0.367425708805839,0.630317160534269,0.709895252493127,-0.544747655498513,-0.682835010019258,-0.478245078212743,-1.29826326143046,-0.147760729975344,0.167985459512724,1.03095907205001,0.7177524307312,-0.330257880228214,0.577867397991922
"GSM3895998",-1.00839856964264,0.922576477165755,1.49913517324675,1.39743878939429,1.23258885980531,-0.623568910737289,0.809009223976447,0.896896551199121,1.47668686916561,-1.10857852885329,1.42956980351715,-1.0351158904189,0.202233289871507,0.719456317165496,0.981868613524823,0.873979551488032,1.33925309176682,1.59660913075082,1.0679445372494,0.508193794152014,-1.35474573046172,0.570451207683313,0.681770302609245,-1.23494567847356,0.812924704570296,1.23211690811802,-0.572622837182394,-1.19128645655942,-0.830170422942801,-1.16727470576062,-0.911795910240507,-0.785111142698684,0.939287444717625,0.997761654337968,-0.308692779985367,-0.866352156709156,-0.870601900485825,1.00507324434002,0.0930122028971474,0.267243980580011,-1.05798111109568,0.373877514120987,0.558751362212343,1.49767483407821,1.43436986385012,-0.728706821387746,-0.277677650285534,-0.10300246606016,-0.964153936514224,-0.558179318721065,0.814849584423597,0.0398755283822399,0.362145707624111,1.23857751592991,-0.955213472127793,0.651766765252969,-0.481571034777712,0.343784655681403,-1.12498897652815,0.439010521382756,0.46489151287144,1.38590176762945,1.27458845000688,-0.883299471247574,-0.858412569470534,-0.624942568823737,1.18956118000811,-0.683208788231028,0.0997418389365891,1.12284905421126,0.144085917062381,-0.846964374996656,-0.930314579286531,-1.2422391103536,-1.18573801158746,0.384424019392088,-0.91107932368318,-0.869018881403866,1.0447193832915,-1.04232156789365,0.695680271337169,-0.924456077065719,-0.950937463608076,0.0629226288622734,-1.50581619646259,0.697472852907641,0.145104494159933,0.100286465466472,-0.757929705652741,-0.795631181048106,-1.36497160776027,-0.433154474964591,-0.874044001495828,0.49036783107958,-0.999599073474921,-1.34505023566233,-0.451437394049652,-1.62848160575714,-0.7624034409392,-0.104064990351498,0.126924128938033,0.758973978974654,-0.200280676288772,-0.84522916454279,0.995020459400856,1.67071659136517,1.25766991124456,-0.0350482946552528,-1.04174435251275,-0.191874101439838,-1.229039666458,0.52021181327801,-0.249101494688614,0.886694078093468,0.64578777756904,-1.35447532175509,0.185522552494021,-0.553105367238542,-0.23264912167825,-0.3785657033842,0.305426881918289,0.86760956133919,-1.53087691548387,0.0679877030965019,-1.12801403196731,-0.29291997232647,0.10521134014609,-1.15986208194257,0.216950571758991,-0.362630220876473,-0.024185349565078,0.547630020907008,-0.0298718317104774,-0.769109203807521,0.743994725676198
"GSM3895999",-1.06267716851735,1.18486242412025,1.90800018440409,1.3844637604811,1.14840728047044,-0.728187679774651,1.22770562301969,1.06564648773397,1.32588168629874,-1.32072209665433,1.83340584712434,-0.985192825542723,-0.511260223606249,0.908705612163101,0.836502567297927,0.810757233107139,1.1643286235894,1.13396724990585,1.16583651485109,0.296179641533194,-1.06056037753478,0.481513962589602,0.545016865931354,-0.74230206151091,0.668338410050137,1.20090909963369,-0.887805894263105,-0.617323289665803,-1.10445197862098,-0.407904754728597,-0.135181705112227,-0.813066922752707,0.963914042294285,0.764091910282184,-0.827656996771801,-0.183808035786543,-0.58123357070274,1.15133920657284,0.126827892491878,-0.101603773558728,-0.772162973768584,-0.236282639518552,1.09301457118294,1.54578026090735,1.98662927674945,-1.00486910482875,-0.250613720985422,-0.315777790013634,-0.472620840277785,0.199281622919644,0.308972277313525,-0.738767856015824,0.314408348150977,0.357552300678212,-0.87983068769352,0.343426569376547,-0.518784558829185,0.049937405323328,-0.37321465736213,0.71355647102418,-0.0554571081233243,0.72660422035197,1.51471203245516,-0.443185026528565,0.175205940717547,-0.975772474020699,1.36988000181678,0.0278634380011531,-0.232077871775372,1.17475234707355,0.504834564800117,-1.91648526188462,-0.831200106499954,-0.762103607435813,-0.106473891176554,0.24093617109939,-0.795152982445917,0.736614554574904,0.959827333465337,-0.499905509913774,0.757389331233915,-0.638221727315267,0.0269825017725974,-1.58708023879116,-0.803411416185871,1.42840303873865,0.327837672656648,-1.71446071202384,-0.453092513273139,-0.58894143918268,-0.735080539024917,-0.32007941790897,0.162428572019398,0.717863948608195,-0.151303248138875,-0.796632956972021,-0.392348452510195,-0.396845815883645,-0.67061386727618,0.108635276749463,-0.326780581137804,0.406105922856956,0.2517647434349,-0.898245499785438,0.847593389667072,1.92967717554935,-0.0878936197165794,0.997669900429881,-1.07163135727208,-0.517506226885961,-0.16966911786336,-0.911790928730074,0.255725930980606,0.668754723048072,0.533640195936103,-0.984884403545658,0.0699717715928661,-0.403091762401572,-1.49405065881605,-0.580025582523198,0.00631321314673816,-0.701575028154443,0.671913143761931,-0.275230149763943,0.42245118672287,-0.493493728075863,-0.433298433162884,-0.851847690087605,-0.440038977018511,-0.220272830615967,0.420113785171153,-0.272839109962569,0.0711136470395448,-0.883927285664905,0.647039841080355
